week_num,trap type,Average_MEL
2012-27,Gravid Trap,0.23076923076923078
2012-27,Light - CDC Miniature Light Trap,26.2
2012-27,Resting Box,21
2012-28,500cc CO2 - CDC Miniature Light Trap,6.666666666666667
2012-28,BG Sentinel Trap with BG-Lure,0.2857142857142857
2012-28,Dry Ice CO2 - CDC Miniature Light Trap with CO2,88.0909090909091
2012-28,Gravid Trap,0.14285714285714285
2012-28,Light - CDC Miniature Light Trap,25.272727272727273
2012-28,Resting Box,11
2012-29,500cc CO2 - CDC Miniature Light Trap,32.13793103448276
2012-29,BG Sentinel Trap with BG-Lure,0.6666666666666666
2012-29,Dry Ice CO2 - CDC Miniature Light Trap with CO2,53.625
2012-29,Gravid Trap,1.25
2012-29,Light - CDC Miniature Light Trap,17.22222222222222
2012-30,500cc CO2 - CDC Miniature Light Trap,17.142857142857142
2012-30,Dry Ice CO2 - CDC Miniature Light Trap with CO2,56.166666666666664
2012-30,Gravid Trap,0.25
2012-31,500cc CO2 - CDC Miniature Light Trap,26.6
2012-31,BG Sentinel Trap with BG-Lure,1.3333333333333333
2012-31,Dry Ice CO2 - CDC Miniature Light Trap with CO2,72.7
2012-31,Gravid Trap,0
2012-31,Light - CDC Miniature Light Trap,38.666666666666664
2012-31,Light - CDC Miniature Light Trap - (Trap Failure),0
2012-32,500cc CO2 - CDC Miniature Light Trap,14.5
2012-32,BG Sentinel Trap with BG-Lure,0.5
2012-32,Dry Ice CO2 - CDC Miniature Light Trap with CO2,60.77777777777778
2012-32,Gravid Trap,0
2012-32,Light - CDC Miniature Light Trap,29
2012-33,500cc CO2 - CDC Miniature Light Trap,39.2
2012-33,BG Sentinel Trap with BG-Lure,0
2012-33,Dry Ice CO2 - CDC Miniature Light Trap with CO2,74.26666666666667
2012-33,Gravid Trap,0.07142857142857142
2012-33,Light - CDC Miniature Light Trap,47.666666666666664
2012-34,500cc CO2 - CDC Miniature Light Trap,38.833333333333336
2012-34,BG Sentinel Trap with BG-Lure,0.125
2012-34,Dry Ice CO2 - CDC Miniature Light Trap with CO2,23.545454545454547
2012-34,Gravid Trap,0.07692307692307693
2012-34,Light - CDC Miniature Light Trap,10.090909090909092
2012-35,500cc CO2 - CDC Miniature Light Trap,58.857142857142854
2012-35,BG Sentinel Trap with BG-Lure,0
2012-35,Dry Ice CO2 - CDC Miniature Light Trap with CO2,33.55555555555556
2012-35,Gravid Trap,0.07692307692307693
2012-35,Light - CDC Miniature Light Trap,15.6
2012-36,500cc CO2 - CDC Miniature Light Trap,70.5
2012-36,BG Sentinel Trap with BG-Lure,2.8
2012-36,Dry Ice CO2 - CDC Miniature Light Trap with CO2,57.5
2012-36,Gravid Trap,0.8571428571428571
2012-36,Light - CDC Miniature Light Trap,37.9
2012-37,500cc CO2 - CDC Miniature Light Trap,21.166666666666668
2012-37,BG Sentinel Trap with BG-Lure,4.666666666666667
2012-37,Dry Ice CO2 - CDC Miniature Light Trap with CO2,26.6
2012-37,Gravid Trap,0.09090909090909091
2012-37,Light - CDC Miniature Light Trap,4
2012-38,500cc CO2 - CDC Miniature Light Trap,11
2012-38,BG Sentinel Trap with BG-Lure,0.3333333333333333
2012-38,Dry Ice CO2 - CDC Miniature Light Trap with CO2,11.4
2012-38,Gravid Trap,0.2857142857142857
2012-38,Light - CDC Miniature Light Trap,1
2012-39,500cc CO2 - CDC Miniature Light Trap,21.666666666666668
2012-39,BG Sentinel Trap with BG-Lure,0
2012-39,Dry Ice CO2 - CDC Miniature Light Trap with CO2,5
2012-39,Gravid Trap,0.1111111111111111
2012-39,Light - CDC Miniature Light Trap,4
2012-40,BG Sentinel Trap with BG-Lure,6.5
2012-40,Dry Ice CO2 - CDC Miniature Light Trap with CO2,44
2012-40,Light - CDC Miniature Light Trap,7.4
2012-41,BG Sentinel Trap with BG-Lure,1
2012-41,Dry Ice CO2 - CDC Miniature Light Trap with CO2,8.8
2012-41,Light - CDC Miniature Light Trap,2.2
2013-21,500cc CO2 - CDC Miniature Light Trap,4.142857142857143
2013-22,500cc CO2 - CDC Miniature Light Trap,80.14285714285714
2013-22,Resting Box,77
2013-23,500cc CO2 - CDC Miniature Light Trap,21.666666666666668
2013-23,BG Sentinel Trap with BG-Lure,0
2013-23,Gravid Trap,0.5555555555555556
2013-23,Resting Box,82
2013-24,500cc CO2 - CDC Miniature Light Trap,21.8
2013-24,Dry Ice CO2 - CDC Miniature Light Trap with CO2,57.5
2013-24,Gravid Trap,0.09090909090909091
2013-24,Light - CDC Miniature Light Trap,20
2013-25,500cc CO2 - CDC Miniature Light Trap,24
2013-25,Gravid Trap,0.13333333333333333
2013-26,500cc CO2 - CDC Miniature Light Trap,22
2013-26,BG Sentinel Trap with BG-Lure,0
2013-26,Dry Ice CO2 - CDC Miniature Light Trap with CO2,91.4
2013-26,Gravid Trap,0
2013-26,Light - CDC Miniature Light Trap,26.2
2013-27,500cc CO2 - CDC Miniature Light Trap,27
2013-27,BG Sentinel Trap with BG-Lure,0
2013-27,Dry Ice CO2 - CDC Miniature Light Trap with CO2,44.6
2013-27,Gravid Trap,0.2
2013-27,Light - CDC Miniature Light Trap,33
2013-27,Resting Box,22
2013-28,500cc CO2 - CDC Miniature Light Trap,39
2013-28,BG Sentinel Trap with BG-Lure,1
2013-28,Dry Ice CO2 - CDC Miniature Light Trap with CO2,46.2
2013-28,Gravid Trap,0.35714285714285715
2013-28,Light - CDC Miniature Light Trap,55.6
2013-28,Resting Box,26
2013-29,500cc CO2 - CDC Miniature Light Trap,24.428571428571427
2013-29,BG Sentinel Trap with BG-Lure,0
2013-29,Dry Ice CO2 - CDC Miniature Light Trap with CO2,89.2
2013-29,Gravid Trap,0.4
2013-29,Light - CDC Miniature Light Trap,95.6
2013-29,Resting Box,22
2013-30,500cc CO2 - CDC Miniature Light Trap,22.666666666666668
2013-30,BG Sentinel Trap with BG-Lure,0
2013-30,Dry Ice CO2 - CDC Miniature Light Trap with CO2,9.8
2013-30,Gravid Trap,0.2
2013-30,Light - CDC Miniature Light Trap,14.2
2013-30,Resting Box,245
2013-31,500cc CO2 - CDC Miniature Light Trap,37.166666666666664
2013-31,Dry Ice CO2 - CDC Miniature Light Trap with CO2,39
2013-31,Gravid Trap,0.16666666666666666
2013-31,Light - CDC Miniature Light Trap,46
2013-31,Resting Box,284
2013-32,500cc CO2 - CDC Miniature Light Trap,49.714285714285715
2013-32,BG Sentinel Trap with BG-Lure,0
2013-32,Dry Ice CO2 - CDC Miniature Light Trap with CO2,36.4
2013-32,Gravid Trap,0.5714285714285714
2013-32,Light - CDC Miniature Light Trap,23.6
2013-32,Resting Box,111
2013-33,500cc CO2 - CDC Miniature Light Trap,34.166666666666664
2013-33,BG Sentinel Trap with BG-Lure,0.5
2013-33,Dry Ice CO2 - CDC Miniature Light Trap with CO2,72
2013-33,Gravid Trap,0.13333333333333333
2013-33,Light - CDC Miniature Light Trap,30.75
2013-33,Light - CDC Miniature Light Trap - (Trap Failure),6
2013-33,Resting Box,13
2013-34,500cc CO2 - CDC Miniature Light Trap,46.857142857142854
2013-34,BG Sentinel Trap with BG-Lure,0
2013-34,Dry Ice CO2 - CDC Miniature Light Trap with CO2,39.6
2013-34,Gravid Trap,0.14285714285714285
2013-34,Light - CDC Miniature Light Trap,19
2013-34,Resting Box,42
2013-35,500cc CO2 - CDC Miniature Light Trap,37.333333333333336
2013-35,BG Sentinel Trap,0
2013-35,BG Sentinel Trap with BG-Lure,0
2013-35,Dry Ice CO2 - CDC Miniature Light Trap with CO2,92.6
2013-35,Gravid Trap,2.857142857142857
2013-35,Light - CDC Miniature Light Trap,89
2013-35,Resting Box,6
2013-36,500cc CO2 - CDC Miniature Light Trap,36.142857142857146
2013-36,Dry Ice CO2 - CDC Miniature Light Trap with CO2,77.4
2013-36,Gravid Trap,0.9
2013-36,Light - CDC Miniature Light Trap,89.5
2013-37,500cc CO2 - CDC Miniature Light Trap,16.571428571428573
2013-37,Dry Ice CO2 - CDC Miniature Light Trap with CO2,9.8
2013-37,Gravid Trap,0
2013-37,Light - CDC Miniature Light Trap,3
2013-38,500cc CO2 - CDC Miniature Light Trap,12
2013-38,Dry Ice CO2 - CDC Miniature Light Trap with CO2,18.571428571428573
2013-38,Light - CDC Miniature Light Trap,14
2013-39,BG Sentinel Trap with BG-Lure,0.5
2013-39,Dry Ice CO2 - CDC Miniature Light Trap with CO2,14.333333333333334
2013-39,Light - CDC Miniature Light Trap,1
2013-40,BG Sentinel Trap with BG-Lure,0
2013-40,Dry Ice CO2 - CDC Miniature Light Trap with CO2,29.8
2013-40,Light - CDC Miniature Light Trap,8.4
2013-41,BG Sentinel Trap,0
2013-41,BG Sentinel Trap with BG-Lure,0
2013-41,Dry Ice CO2 - CDC Miniature Light Trap with CO2,38.2
2013-41,Light - CDC Miniature Light Trap,21.4
2014-23,500cc CO2 - CDC Miniature Light Trap,22.4
2014-23,Gravid Trap,0
2014-24,500cc CO2 - CDC Miniature Light Trap,14.285714285714286
2014-24,Gravid Trap,0
2014-25,500cc CO2 - CDC Miniature Light Trap,22.416666666666668
2014-25,Gravid Trap,0.15384615384615385
2014-26,500cc CO2 - CDC Miniature Light Trap,23.833333333333332
2014-26,Gravid Trap,0.2857142857142857
2014-26,Resting Box,2
2014-27,500cc CO2 - CDC Miniature Light Trap,22.916666666666668
2014-27,Gravid Trap,0.07692307692307693
2014-28,500cc CO2 - CDC Miniature Light Trap,22.615384615384617
2014-28,BG Sentinel Trap with BG-Lure,0
2014-28,Gravid Trap,0.14285714285714285
2014-28,Resting Box,19
2014-29,500cc CO2 - CDC Miniature Light Trap,16.642857142857142
2014-29,Gravid Trap,0
2014-29,Resting Box,43
2014-30,500cc CO2 - CDC Miniature Light Trap,28.307692307692307
2014-30,BG Sentinel Trap with BG-Lure,0
2014-30,Gravid Trap,0.21428571428571427
2014-31,500cc CO2 - CDC Miniature Light Trap,16.785714285714285
2014-31,BG Sentinel Trap with BG-Lure,0
2014-31,Gravid Trap,0
2014-31,Resting Box,13
2014-32,500cc CO2 - CDC Miniature Light Trap,37.30769230769231
2014-32,BG Sentinel Trap with BG-Lure,0
2014-32,Gravid Trap,0
2014-32,Resting Box,32
2014-33,500cc CO2 - CDC Miniature Light Trap,30.363636363636363
2014-33,BG Sentinel Trap with BG-Lure,0
2014-33,Gravid Trap,0
2014-33,Resting Box,70
2014-34,500cc CO2 - CDC Miniature Light Trap,24.583333333333332
2014-34,Gravid Trap,0.26666666666666666
2014-34,Resting Box,104
2014-35,500cc CO2 - CDC Miniature Light Trap,29.90909090909091
2014-35,BG Sentinel Trap with BG-Lure,0
2014-35,Gravid Trap,0.06666666666666667
2014-35,Resting Box,340
2014-36,500cc CO2 - CDC Miniature Light Trap,45.63636363636363
2014-36,BG Sentinel Trap with BG-Lure,0
2014-36,Gravid Trap,0.15384615384615385
2014-36,Resting Box,106
2014-37,500cc CO2 - CDC Miniature Light Trap,8.8
2014-37,Gravid Trap,0.5
2014-37,Resting Box,39
2014-38,500cc CO2 - CDC Miniature Light Trap,9.5
2014-38,BG Sentinel Trap with BG-Lure,9
2014-38,Gravid Trap,0.1
2014-38,Resting Box,38
2014-39,500cc CO2 - CDC Miniature Light Trap,4
2014-40,500cc CO2 - CDC Miniature Light Trap,19.4
2014-41,500cc CO2 - CDC Miniature Light Trap,2.4
2014-42,500cc CO2 - CDC Miniature Light Trap,5
2015-24,500cc CO2 - CDC Miniature Light Trap,8.5
2015-25,500cc CO2 - CDC Miniature Light Trap,6.5
2015-25,BG Sentinel Trap with BG-Lure,0
2015-25,Gravid Trap,0
2015-26,500cc CO2 - CDC Miniature Light Trap,1.5
2015-26,ABC with CO2 - American Biophysics Mosquito Trap with CO2,6
2015-26,Gravid Trap,0.08333333333333333
2015-26,Resting Box,29
2015-27,500cc CO2 - CDC Miniature Light Trap,18.2
2015-27,ABC with CO2 - American Biophysics Mosquito Trap with CO2,1
2015-27,Gravid Trap,0
2015-27,Resting Box,60
2015-28,500cc CO2 - CDC Miniature Light Trap,9.88888888888889
2015-28,Gravid Trap,0.08333333333333333
2015-28,Light - CDC Miniature Light Trap,2
2015-28,Resting Box,20
2015-29,500cc CO2 - CDC Miniature Light Trap,13.083333333333334
2015-29,Gravid Trap,0
2015-29,Resting Box,12
2015-30,500cc CO2 - CDC Miniature Light Trap,22.916666666666668
2015-30,BG Sentinel Trap with BG-Lure,0
2015-30,Gravid Trap,0
2015-30,Resting Box,25
2015-31,500cc CO2 - CDC Miniature Light Trap,16.666666666666668
2015-31,BG Sentinel Trap with BG-Lure,0
2015-31,Gravid Trap,0
2015-31,Resting Box,48
2015-32,500cc CO2 - CDC Miniature Light Trap,27.666666666666668
2015-32,BG Sentinel Trap with BG-Lure,0
2015-32,Gravid Trap,0.07142857142857142
2015-32,UV - Ultraviolet Miniature Light Trap,12
2015-33,500cc CO2 - CDC Miniature Light Trap,20.75
2015-33,BG Sentinel Trap with BG-Lure,0
2015-33,Gravid Trap,0
2015-33,Resting Box,28
2015-33,UV - Ultraviolet Miniature Light Trap,3
2015-34,500cc CO2 - CDC Miniature Light Trap,51.666666666666664
2015-34,BG Sentinel Trap with BG-Lure,0
2015-34,Gravid Trap,0.07142857142857142
2015-34,Resting Box,8.5
2015-35,500cc CO2 - CDC Miniature Light Trap,31.1
2015-35,BG Sentinel Trap with BG-Lure,0
2015-35,Gravid Trap,0.07142857142857142
2015-35,Light - CDC Miniature Light Trap - (Trap Failure),0
2015-35,Resting Box,121
2015-36,500cc CO2 - CDC Miniature Light Trap,24.5
2015-36,BG Sentinel Trap with BG-Lure,0
2015-36,Gravid Trap,0
2015-36,Resting Box,110
2015-37,500cc CO2 - CDC Miniature Light Trap,20.333333333333332
2015-37,BG Sentinel Trap with BG-Lure,0
2015-37,Gravid Trap,0.1
2015-37,Resting Box,40
2015-38,500cc CO2 - CDC Miniature Light Trap,31.142857142857142
2015-38,BG Sentinel Trap with BG-Lure,0
2015-38,Gravid Trap,0
2015-38,Resting Box,38
2015-38,UV - Ultraviolet Miniature Light Trap,20
2015-39,500cc CO2 - CDC Miniature Light Trap,17.333333333333332
2015-39,BG Sentinel Trap with BG-Lure,0
2015-39,Gravid Trap,0
2015-39,Resting Box,44
2015-40,500cc CO2 - CDC Miniature Light Trap,12.2
2015-41,500cc CO2 - CDC Miniature Light Trap,6
2016-21,500cc CO2 - CDC Miniature Light Trap,7.583333333333333
2016-21,Gravid Trap,0
2016-22,500cc CO2 - CDC Miniature Light Trap,14.833333333333334
2016-22,Gravid Trap,0
2016-22,Resting Box,22
2016-23,500cc CO2 - CDC Miniature Light Trap,36.857142857142854
2016-23,Gravid Trap,0
2016-23,Resting Box,68
2016-24,500cc CO2 - CDC Miniature Light Trap,8
2016-24,Gravid Trap,0
2016-24,Resting Box,11.5
2016-25,500cc CO2 - CDC Miniature Light Trap,14.5
2016-25,Aspirator,0
2016-25,BG Sentinel Trap with BG-Lure,0
2016-25,Gravid Trap,0.2
2016-25,Light - CDC Miniature Light Trap - (Trap Failure),0
2016-25,Resting Box,7
2016-26,500cc CO2 - CDC Miniature Light Trap,33.45454545454545
2016-26,BG Sentinel Trap with BG-Lure,0
2016-26,Gravid Trap,0
2016-26,Resting Box,13
2016-27,500cc CO2 - CDC Miniature Light Trap,17.1
2016-27,BG Sentinel Trap with BG-Lure,0
2016-27,Gravid Trap,0
2016-27,Resting Box,12
2016-28,500cc CO2 - CDC Miniature Light Trap,12.363636363636363
2016-28,BG Sentinel Trap with BG-Lure,0
2016-28,Gravid Trap,0
2016-28,Resting Box,26
2016-29,500cc CO2 - CDC Miniature Light Trap,20.615384615384617
2016-29,BG Sentinel Trap with BG-Lure,0
2016-29,Gravid Trap,0
2016-29,Resting Box,9
2016-30,500cc CO2 - CDC Miniature Light Trap,6.5
2016-30,BG Sentinel Trap with BG-Lure,0
2016-30,Gravid Trap,0
2016-30,Resting Box,1
2016-31,500cc CO2 - CDC Miniature Light Trap,8.76923076923077
2016-31,BG Sentinel Trap with BG-Lure,0
2016-31,Gravid Trap,0
2016-31,Resting Box,1
2016-32,500cc CO2 - CDC Miniature Light Trap,3.2857142857142856
2016-32,BG Sentinel Trap with BG-Lure,0
2016-32,Gravid Trap,0
2016-32,Resting Box,0
2016-33,500cc CO2 - CDC Miniature Light Trap,1.9230769230769231
2016-33,BG Sentinel Trap with BG-Lure,0
2016-33,Gravid Trap,0
2016-33,Resting Box,4
2016-34,500cc CO2 - CDC Miniature Light Trap,3.6923076923076925
2016-34,BG Sentinel Trap with BG-Lure,0
2016-34,Gravid Trap,0
2016-34,Resting Box,7
2016-35,500cc CO2 - CDC Miniature Light Trap,2.2142857142857144
2016-35,BG Sentinel Trap with BG-Lure,0
2016-35,Gravid Trap,0
2016-35,Resting Box,6
2016-36,500cc CO2 - CDC Miniature Light Trap,5.9
2016-36,Gravid Trap,3
2016-36,Resting Box,14
2016-37,500cc CO2 - CDC Miniature Light Trap,0.8181818181818182
2016-37,BG Sentinel Trap with BG-Lure,0
2016-37,Gravid Trap,0
2016-37,Resting Box,12
2016-38,500cc CO2 - CDC Miniature Light Trap,2.4444444444444446
2016-38,BG Sentinel Trap with BG-Lure,0
2016-38,Gravid Trap,0
2016-39,500cc CO2 - CDC Miniature Light Trap,0.8
2016-40,500cc CO2 - CDC Miniature Light Trap,0.6
2016-40,Gravid Trap,0
2016-41,BG Sentinel Trap with BG-Lure,0
2016-42,BG Sentinel Trap with BG-Lure,0
2017-20,500cc CO2 - CDC Miniature Light Trap,0
2017-21,500cc CO2 - CDC Miniature Light Trap,2
2017-21,Gravid Trap,0
2017-21,Resting Box,17
2017-21,Trap failure,0
2017-22,500cc CO2 - CDC Miniature Light Trap,15.4
2017-22,Gravid Trap,0
2017-22,Resting Box,18.5
2017-23,500cc CO2 - CDC Miniature Light Trap,6.571428571428571
2017-23,Gravid Trap,0
2017-23,Resting Box,38
2017-24,500cc CO2 - CDC Miniature Light Trap,12.7
2017-24,BG Sentinel Trap with BG-Lure,0
2017-24,Gravid Trap,0
2017-24,Resting Box,18.5
2017-24,Trap failure,0
2017-25,500cc CO2 - CDC Miniature Light Trap,5.538461538461538
2017-25,BG Sentinel Trap with BG-Lure,0
2017-25,Gravid Trap,0
2017-25,Resting Box,47.5
2017-26,500cc CO2 - CDC Miniature Light Trap,4.5
2017-26,BG Sentinel Trap with BG-Lure,0
2017-26,Gravid Trap,0
2017-26,Resting Box,8
2017-27,500cc CO2 - CDC Miniature Light Trap,3
2017-27,BG Sentinel Trap with BG-Lure,0
2017-27,Gravid Trap,0
2017-27,Resting Box,2
2017-28,500cc CO2 - CDC Miniature Light Trap,8
2017-28,ABC with CO2 - American Biophysics Mosquito Trap with CO2,0
2017-28,BG Sentinel Trap with BG-Lure,0
2017-28,Gravid Trap,0
2017-28,Resting Box,21.5
2017-28,Trap failure,0
2017-29,500cc CO2 - CDC Miniature Light Trap,27.785714285714285
2017-29,Aspirator,0
2017-29,BG Sentinel Trap with BG-Lure,0
2017-29,GAT trap,0
2017-29,Gravid Trap,0.6153846153846154
2017-29,Resting Box,48
2017-29,Trap failure,0
2017-30,500cc CO2 - CDC Miniature Light Trap,15.117647058823529
2017-30,BG Sentinel Trap with BG-Lure,0
2017-30,Gravid Trap,0
2017-30,Resting Box,19.5
2017-31,500cc CO2 - CDC Miniature Light Trap,15.266666666666667
2017-31,BG Sentinel Trap with BG-Lure,0
2017-31,Gravid Trap,0
2017-31,Ovitrap,0
2017-31,Resting Box,22.5
2017-32,500cc CO2 - CDC Miniature Light Trap,25.714285714285715
2017-32,BG Sentinel Trap with BG-Lure,0
2017-32,Gravid Trap,0.21428571428571427
2017-32,Resting Box,29.25
2017-33,500cc CO2 - CDC Miniature Light Trap,20.666666666666668
2017-33,BG Sentinel Trap with BG-Lure,0
2017-33,GAT trap,0
2017-33,Gravid Trap,0.07142857142857142
2017-33,Resting Box,12.8
2017-33,Trap failure,0
2017-34,500cc CO2 - CDC Miniature Light Trap,17.785714285714285
2017-34,BG Sentinel Trap with BG-Lure,0
2017-34,Gravid Trap,0
2017-34,Resting Box,14.8
2017-34,Trap failure,0
2017-34,UV - Ultraviolet Miniature Light Trap,15
2017-35,500cc CO2 - CDC Miniature Light Trap,6.066666666666666
2017-35,BG Sentinel Trap with BG-Lure,0
2017-35,Gravid Trap,0
2017-35,Resting Box,19
2017-36,500cc CO2 - CDC Miniature Light Trap,21.8
2017-36,BG Sentinel Trap with BG-Lure,0
2017-36,Gravid Trap,0.8461538461538461
2017-36,Resting Box,43.5
2017-37,500cc CO2 - CDC Miniature Light Trap,7.769230769230769
2017-37,BG Sentinel Trap with BG-Lure,0
2017-37,Gravid Trap,0
2017-37,Resting Box,9.833333333333334
2017-38,500cc CO2 - CDC Miniature Light Trap,22.818181818181817
2017-38,BG Sentinel Trap with BG-Lure,0
2017-38,Gravid Trap,0
2017-38,Resting Box,17.25
2017-39,500cc CO2 - CDC Miniature Light Trap,35.625
2017-39,BG Sentinel Trap with BG-Lure,0.25
2017-39,Gravid Trap,0.23076923076923078
2017-39,Resting Box,14.75
2017-40,500cc CO2 - CDC Miniature Light Trap,4
2017-40,BG Sentinel Trap with BG-Lure,0.5
2017-40,Gravid Trap,1
2017-40,Resting Box,1
2017-41,BG Sentinel Trap with BG-Lure,0
2017-42,BG Sentinel Trap with BG-Lure,0
2017-43,BG Sentinel Trap with BG-Lure,0
2017-44,BG Sentinel Trap with BG-Lure,0
2018-21,500cc CO2 - CDC Miniature Light Trap,5.166666666666667
2018-21,Gravid Trap,0
2018-21,Resting Box,11.5
2018-22,500cc CO2 - CDC Miniature Light Trap,11.8
2018-22,Gravid Trap,0.18181818181818182
2018-22,Resting Box,27
2018-23,500cc CO2 - CDC Miniature Light Trap,25.571428571428573
2018-23,Gravid Trap,0
2018-23,Resting Box,12
2018-24,500cc CO2 - CDC Miniature Light Trap,22.333333333333332
2018-24,Gravid Trap,0.2
2018-24,Resting Box,32.5
2018-25,500cc CO2 - CDC Miniature Light Trap,54.45454545454545
2018-25,BG Sentinel Trap with BG-Lure,0
2018-25,Gravid Trap,0.375
2018-25,Resting Box,13.333333333333334
2018-25,Trap failure,0
2018-26,500cc CO2 - CDC Miniature Light Trap,66.41666666666667
2018-26,BG Sentinel Trap with BG-Lure,0
2018-26,GAT trap,0
2018-26,Gravid Trap,0
2018-26,Resting Box,9
2018-27,500cc CO2 - CDC Miniature Light Trap,33.8
2018-27,BG Sentinel Trap with BG-Lure,0
2018-27,GAT trap,0
2018-27,Gravid Trap,0
2018-27,Resting Box,9.8
2018-27,Trap failure,0
2018-28,500cc CO2 - CDC Miniature Light Trap,31
2018-28,ABC with CO2 - American Biophysics Mosquito Trap with CO2,2
2018-28,BG Sentinel Trap with BG-Lure,0
2018-28,GAT trap,0
2018-28,Gravid Trap,0
2018-28,Resting Box,8.75
2018-29,500cc CO2 - CDC Miniature Light Trap,50.666666666666664
2018-29,BG Sentinel Trap with BG-Lure,0
2018-29,Gravid Trap,0
2018-29,Resting Box,7
2018-30,500cc CO2 - CDC Miniature Light Trap,44.69230769230769
2018-30,BG Sentinel Trap with BG-Lure,0
2018-30,GAT trap,0
2018-30,Gravid Trap,0
2018-30,Resting Box,14.666666666666666
2018-31,500cc CO2 - CDC Miniature Light Trap,21.90909090909091
2018-31,BG Sentinel Trap with BG-Lure,0
2018-31,GAT trap,0
2018-31,Gravid Trap,0.0625
2018-31,Light - CDC Miniature Light Trap,1
2018-31,Resting Box,13
2018-32,500cc CO2 - CDC Miniature Light Trap,46.583333333333336
2018-32,BG Sentinel Trap with BG-Lure,0
2018-32,GAT trap,0
2018-32,Gravid Trap,0
2018-32,Resting Box,11
2018-33,500cc CO2 - CDC Miniature Light Trap,69.38461538461539
2018-33,BG Sentinel Trap with BG-Lure,0
2018-33,GAT trap,0
2018-33,Gravid Trap,0
2018-33,Resting Box,10.333333333333334
2018-34,500cc CO2 - CDC Miniature Light Trap,33.333333333333336
2018-34,BG Sentinel Trap with BG-Lure,0
2018-34,Canopy - Dry Ice - CDC Miniature Light Trap,57
2018-34,GAT trap,0
2018-34,Gravid Trap,0
2018-34,Resting Box,8.2
2018-35,500cc CO2 - CDC Miniature Light Trap,26.5
2018-35,BG Sentinel Trap with BG-Lure,0
2018-35,Canopy - Dry Ice - CDC Miniature Light Trap,148
2018-35,GAT trap,0
2018-35,Gravid Trap,0.21428571428571427
2018-35,Resting Box,30.75
2018-35,Trap failure,0
2018-36,500cc CO2 - CDC Miniature Light Trap,96.1
2018-36,BG Sentinel Trap with BG-Lure,0
2018-36,Canopy - Dry Ice - CDC Miniature Light Trap,155
2018-36,GAT trap,0
2018-36,Gravid Trap,0
2018-36,Resting Box,28.5
2018-37,500cc CO2 - CDC Miniature Light Trap,93.58333333333333
2018-37,BG Sentinel Trap with BG-Lure,0
2018-37,Canopy - Dry Ice - CDC Miniature Light Trap,267
2018-37,GAT trap,0
2018-37,Gravid Trap,0
2018-37,Resting Box,19.25
2018-38,500cc CO2 - CDC Miniature Light Trap,45.1
2018-38,BG Sentinel Trap with BG-Lure,0
2018-38,GAT trap,0
2018-38,Gravid Trap,0.07142857142857142
2018-38,Resting Box,30
2018-39,500cc CO2 - CDC Miniature Light Trap,12
2018-39,BG Sentinel Trap with BG-Lure,0
2018-39,Gravid Trap,0.18181818181818182
2018-39,Resting Box,8.833333333333334
2018-40,500cc CO2 - CDC Miniature Light Trap,22.142857142857142
2018-40,Gravid Trap,0.1
2018-40,Resting Box,25.5
2018-42,BG Sentinel Trap with BG-Lure,0
2018-43,BG Sentinel Trap with BG-Lure,0
2019-18,500cc CO2 - CDC Miniature Light Trap,0.14285714285714285
2019-19,500cc CO2 - CDC Miniature Light Trap,0.375
2019-20,500cc CO2 - CDC Miniature Light Trap,0.875
2019-20,Gravid Trap,0
2019-21,500cc CO2 - CDC Miniature Light Trap,31.8
2019-21,Gravid Trap,1.6428571428571428
2019-21,Resting Box,18.25
2019-22,500cc CO2 - CDC Miniature Light Trap,41.6
2019-22,GAT trap,0
2019-22,Gravid Trap,0.2
2019-22,Resting Box,12.2
2019-23,500cc CO2 - CDC Miniature Light Trap,36.84615384615385
2019-23,GAT trap,0
2019-23,Gravid Trap,0.2857142857142857
2019-23,Resting Box,11.4
2019-24,500cc CO2 - CDC Miniature Light Trap,165.84615384615384
2019-24,GAT trap,0
2019-24,Gravid Trap,0.15384615384615385
2019-24,Resting Box,19.25
2019-25,500cc CO2 - CDC Miniature Light Trap,133.6153846153846
2019-25,BG Sentinel Trap with BG-Lure,0
2019-25,GAT trap,0
2019-25,Gravid Trap,0.7692307692307693
2019-25,Resting Box,20.333333333333332
2019-26,500cc CO2 - CDC Miniature Light Trap,18.23076923076923
2019-26,BG Sentinel Trap with BG-Lure,0
2019-26,GAT trap,0
2019-26,Gravid Trap,0.2
2019-26,Resting Box,19.5
2019-27,500cc CO2 - CDC Miniature Light Trap,53.25
2019-27,BG Sentinel Trap with BG-Lure,0
2019-27,GAT trap,0
2019-27,Gravid Trap,0
2019-27,Resting Box,21.75
2019-27,Trap failure,0
2019-28,500cc CO2 - CDC Miniature Light Trap,68.3076923076923
2019-28,BG Sentinel Trap with BG-Lure,0
2019-28,Gravid Trap,0.07142857142857142
2019-28,Resting Box,33.285714285714285
2019-29,500cc CO2 - CDC Miniature Light Trap,134.58333333333334
2019-29,BG Sentinel Trap with BG-Lure,0.3333333333333333
2019-29,Gravid Trap,0.21428571428571427
2019-29,Resting Box,7.333333333333333
2019-29,Trap failure,0
2019-30,500cc CO2 - CDC Miniature Light Trap,240.8
2019-30,BG Sentinel Trap with BG-Lure,0
2019-30,Gravid Trap,0.07142857142857142
2019-30,Resting Box,6.333333333333333
2019-31,500cc CO2 - CDC Miniature Light Trap,160
